Learner_ID,Enrollment_Date,Cohort_Month,Course_Category,Plan_Type,Plan_Fee_INR,Payment_Method,Lead_Source,Device_Type,Employment_Status,Age,Gender,City_Tier,Program_Duration_Weeks,Status,Completion_Pct,Dropout_Week,Dropout_Reason,Last_Active_Date,Videos_Watched,Assignments_Submitted,Mentor_Sessions,Avg_Weekly_Hours,Login_Days_Per_Week,NPS_Score,Placement_Eligible,Placed,Placement_Salary_INR,Placement_Company_Tier
LRN-10834,2022-12-30,2022-12,Data Science & Analytics,Quarterly,7999,Credit Card,Organic Search,Desktop,Working Professional,22,Female,Tier 1,24,Dropped,8.3,2.0,Content too difficult,2023-01-13,1,1,0,1.9,2.2,1,False,False,,
LRN-10835,2022-09-22,2022-09,Digital Marketing,Quarterly,7999,Credit Card,Social Media,Desktop,Student,37,Female,Tier 2,16,Completed,97.5,,,2023-01-12,52,16,12,13.9,5.4,7,True,True,968992.0,Tier 2
LRN-10836,2022-12-15,2022-12,Data Science & Analytics,Annual,24999,Debit Card,Referral,Desktop,Student,31,Male,Tier 1,24,Completed,99.8,,,2023-06-01,91,22,8,8.0,6.0,9,True,True,571181.0,Tier 3
LRN-10837,2022-10-14,2022-10,Digital Marketing,Quarterly,7999,Credit Card,Email Campaign,Mobile,Student,27,Male,Tier 3,16,Dropped,87.5,14.0,Content too difficult,2023-01-20,1,3,3,0.7,1.7,5,False,False,,
LRN-10838,2023-09-03,2023-09,Web Development,Monthly,2999,Debit Card,Organic Search,Mobile,Working Professional,19,Other,Tier 3,20,Dropped,5.0,1.0,Financial reasons,2023-09-10,1,0,2,3.6,2.4,5,False,False,,
LRN-10839,2023-12-20,2023-12,UI/UX Design,Annual,24999,Credit Card,Organic Search,Mobile,Student,36,Other,Tier 2,18,Dropped,83.3,15.0,Financial reasons,2024-04-03,1,1,3,4.5,1.3,2,False,False,,
LRN-10840,2022-10-10,2022-10,Web Development,Quarterly,7999,Debit Card,Email Campaign,Desktop,Working Professional,26,Other,Tier 3,20,Active,60.0,,,2023-01-02,32,4,5,4.2,4.8,7,False,False,,
LRN-10841,2023-07-24,2023-07,Data Science & Analytics,Monthly,2999,Net Banking,Social Media,Mobile,Freelancer,25,Female,Tier 2,24,Completed,97.0,,,2024-01-08,65,20,12,13.1,5.5,9,True,False,,
LRN-10842,2022-01-11,2022-01,UI/UX Design,Quarterly,7999,UPI,Social Media,Desktop,Working Professional,34,Other,Tier 2,18,Completed,97.9,,,2022-05-17,52,14,8,13.2,3.8,10,True,True,797898.0,Tier 1
LRN-10843,2023-06-14,2023-06,Web Development,Monthly,2999,Net Banking,Referral,Desktop,Working Professional,26,Female,Tier 2,20,Completed,98.9,,,2023-11-01,64,20,10,7.5,5.4,10,True,False,,
LRN-10844,2022-07-15,2022-07,Digital Marketing,Annual,24999,Debit Card,Social Media,Mobile,Student,38,Female,Tier 1,16,Completed,96.6,,,2022-11-04,42,15,4,7.2,4.5,10,True,True,722843.0,Tier 3
LRN-10845,2022-03-29,2022-03,Web Development,Annual,24999,Debit Card,Social Media,Mobile,Student,37,Male,Tier 1,20,Completed,98.5,,,2022-08-16,57,20,4,13.0,3.9,9,True,True,508690.0,Startup
LRN-10846,2022-09-05,2022-09,UI/UX Design,Quarterly,7999,Credit Card,Social Media,Desktop,Student,28,Male,Tier 1,18,Dropped,27.8,5.0,Poor mentor support,2022-10-10,4,1,1,5.0,2.7,4,False,False,,
LRN-10847,2023-02-21,2023-02,Data Science & Analytics,Monthly,2999,Debit Card,Paid Ads,Desktop,Working Professional,26,Male,Tier 3,24,Completed,97.6,,,2023-08-08,85,21,4,13.3,4.6,9,True,False,,
LRN-10848,2023-05-16,2023-05,UI/UX Design,Monthly,2999,Credit Card,Referral,Mobile,Working Professional,25,Other,Tier 1,18,Completed,97.8,,,2023-09-19,57,14,11,12.0,5.0,7,True,False,,
LRN-10849,2023-07-23,2023-07,Web Development,Quarterly,7999,Credit Card,Social Media,Tablet,Freelancer,31,Female,Tier 3,20,Completed,96.4,,,2023-12-10,64,18,10,10.1,6.5,8,True,False,,
LRN-10850,2022-09-04,2022-09,Web Development,Annual,24999,Debit Card,Email Campaign,Mobile,Working Professional,36,Other,Tier 3,20,Completed,99.9,,,2023-01-22,62,20,12,9.5,6.3,10,True,True,1072142.0,Startup
LRN-10851,2023-12-09,2023-12,Data Science & Analytics,Monthly,2999,Net Banking,Email Campaign,Desktop,Student,22,Other,Tier 1,24,Dropped,8.3,2.0,Poor mentor support,2023-12-23,4,1,1,3.6,1.5,1,False,False,,
LRN-10852,2023-05-03,2023-05,Digital Marketing,Monthly,2999,Debit Card,Organic Search,Desktop,Student,38,Other,Tier 2,16,Completed,97.0,,,2023-08-23,53,14,7,9.3,5.6,8,True,True,957407.0,Tier 2
LRN-10853,2023-10-24,2023-10,Digital Marketing,Quarterly,7999,Debit Card,Social Media,Mobile,Working Professional,37,Female,Tier 3,16,Completed,99.9,,,2024-02-13,48,13,4,8.3,4.6,10,True,False,,
LRN-10854,2023-12-30,2023-12,Digital Marketing,Quarterly,7999,Debit Card,Social Media,Mobile,Working Professional,32,Female,Tier 1,16,Dropped,81.2,13.0,Lost interest,2024-03-30,14,6,2,2.7,1.6,5,False,False,,
LRN-10855,2023-05-18,2023-05,Data Science & Analytics,Quarterly,7999,Net Banking,Paid Ads,Tablet,Student,35,Other,Tier 1,24,Completed,99.3,,,2023-11-02,83,21,10,13.0,5.8,8,True,False,,
LRN-10856,2023-04-04,2023-04,Digital Marketing,Quarterly,7999,Credit Card,Organic Search,Desktop,Working Professional,30,Male,Tier 3,16,Completed,99.7,,,2023-07-25,53,13,6,6.9,4.0,8,True,False,,
LRN-10857,2022-01-18,2022-01,UI/UX Design,Monthly,2999,Debit Card,Referral,Mobile,Working Professional,29,Other,Tier 1,18,Completed,95.4,,,2022-05-24,53,14,5,9.0,6.4,9,True,True,892186.0,Tier 3
LRN-10858,2022-04-06,2022-04,Data Science & Analytics,Monthly,2999,Credit Card,Organic Search,Desktop,Job Seeker,34,Other,Tier 2,24,Dropped,8.3,2.0,Lack of time,2022-04-20,2,1,3,4.7,2.7,3,False,False,,
LRN-10859,2022-10-29,2022-10,UI/UX Design,Monthly,2999,Debit Card,Paid Ads,Desktop,Working Professional,32,Male,Tier 1,18,Completed,95.8,,,2023-03-04,51,18,8,7.8,5.8,10,True,True,800975.0,Tier 2
LRN-10860,2022-08-15,2022-08,UI/UX Design,Annual,24999,Credit Card,Social Media,Mobile,Freelancer,24,Female,Tier 3,18,Active,33.3,,,2022-09-26,12,3,1,7.7,4.4,6,False,False,,
LRN-10861,2023-02-19,2023-02,Digital Marketing,Annual,24999,Net Banking,Paid Ads,Tablet,Student,20,Other,Tier 3,16,Completed,98.3,,,2023-06-11,49,15,9,11.9,6.1,7,True,True,552950.0,Tier 2
LRN-10862,2023-12-10,2023-12,UI/UX Design,Monthly,2999,Debit Card,Referral,Desktop,Freelancer,21,Female,Tier 1,18,Dropped,44.4,8.0,Content too difficult,2024-02-04,10,1,3,1.3,1.0,5,False,False,,
LRN-10863,2022-09-07,2022-09,UI/UX Design,Quarterly,7999,Credit Card,Paid Ads,Mobile,Student,36,Male,Tier 3,18,Completed,98.9,,,2023-01-11,52,14,8,8.6,5.4,7,True,True,1181338.0,Startup
LRN-10864,2022-11-10,2022-11,Digital Marketing,Quarterly,7999,UPI,Social Media,Desktop,Working Professional,26,Female,Tier 1,16,Dropped,62.5,10.0,Poor mentor support,2023-01-19,4,4,0,3.7,1.5,4,False,False,,
LRN-10865,2023-11-11,2023-11,Digital Marketing,Quarterly,7999,Credit Card,Paid Ads,Mobile,Student,27,Female,Tier 3,16,Active,31.2,,,2023-12-16,11,4,1,8.8,2.7,8,False,False,,
LRN-10866,2023-08-19,2023-08,Digital Marketing,Quarterly,7999,Debit Card,Referral,Mobile,Freelancer,36,Male,Tier 1,16,Dropped,43.8,7.0,Poor mentor support,2023-10-07,12,2,1,3.4,0.8,5,False,False,,
LRN-10867,2023-01-13,2023-01,UI/UX Design,Annual,24999,Net Banking,Paid Ads,Desktop,Freelancer,37,Other,Tier 1,18,Completed,97.6,,,2023-05-19,49,18,4,8.4,6.5,10,True,True,489297.0,Startup
LRN-10868,2023-04-30,2023-04,Data Science & Analytics,Monthly,2999,Debit Card,Referral,Mobile,Student,21,Other,Tier 3,24,Dropped,91.7,22.0,Technical issues,2023-10-01,17,2,2,1.1,1.0,5,False,False,,
LRN-10869,2023-07-21,2023-07,Web Development,Quarterly,7999,UPI,Social Media,Mobile,Freelancer,23,Male,Tier 3,20,Dropped,20.0,4.0,Got a job / no longer needed,2023-08-18,3,2,1,4.9,1.8,5,False,False,,
LRN-10870,2023-06-28,2023-06,Data Science & Analytics,Quarterly,7999,UPI,Organic Search,Mobile,Freelancer,19,Male,Tier 1,24,Active,4.2,,,2023-07-05,1,1,4,6.0,2.4,6,False,False,,
LRN-10871,2022-12-19,2022-12,UI/UX Design,Quarterly,7999,Credit Card,Organic Search,Mobile,Student,30,Female,Tier 2,18,Completed,99.6,,,2023-04-24,52,18,8,13.4,5.4,7,True,True,1141797.0,Tier 1
LRN-10872,2023-03-12,2023-03,UI/UX Design,Monthly,2999,UPI,Organic Search,Mobile,Job Seeker,37,Female,Tier 3,18,Dropped,5.6,1.0,Content too difficult,2023-03-19,3,0,3,4.3,1.5,2,False,False,,
LRN-10873,2023-07-18,2023-07,Data Science & Analytics,Monthly,2999,Net Banking,Email Campaign,Tablet,Working Professional,33,Male,Tier 1,24,Active,8.3,,,2023-08-01,5,1,6,5.7,2.9,6,False,False,,
LRN-10874,2022-12-05,2022-12,Data Science & Analytics,Annual,24999,Debit Card,Email Campaign,Mobile,Student,21,Other,Tier 3,24,Active,33.3,,,2023-01-30,15,3,4,6.8,2.4,8,False,False,,
LRN-10875,2022-12-27,2022-12,Digital Marketing,Quarterly,7999,Debit Card,Organic Search,Desktop,Working Professional,36,Male,Tier 1,16,Completed,96.5,,,2023-04-18,44,15,12,11.8,5.2,10,True,True,986415.0,Tier 3
LRN-10876,2023-12-21,2023-12,Data Science & Analytics,Quarterly,7999,Debit Card,Referral,Mobile,Working Professional,22,Female,Tier 2,24,Dropped,29.2,7.0,Poor mentor support,2024-02-08,10,0,2,0.6,2.5,4,False,False,,
LRN-10877,2023-04-10,2023-04,Web Development,Monthly,2999,Credit Card,Referral,Desktop,Student,38,Male,Tier 1,20,Active,25.0,,,2023-05-15,13,4,3,6.2,5.4,8,False,False,,
LRN-10878,2022-10-05,2022-10,Web Development,Monthly,2999,Net Banking,Email Campaign,Desktop,Student,37,Female,Tier 3,20,Active,75.0,,,2023-01-18,33,11,5,5.2,5.4,7,False,False,,
LRN-10879,2022-11-10,2022-11,UI/UX Design,Monthly,2999,Credit Card,Referral,Mobile,Student,38,Male,Tier 2,18,Completed,98.4,,,2023-03-16,71,18,6,8.2,5.3,10,True,False,,
LRN-10880,2022-09-15,2022-09,UI/UX Design,Monthly,2999,UPI,Organic Search,Tablet,Working Professional,37,Male,Tier 1,18,Dropped,66.7,12.0,Lost interest,2022-12-08,24,5,2,1.7,0.8,5,False,False,,
LRN-10881,2022-08-25,2022-08,Digital Marketing,Quarterly,7999,Net Banking,Social Media,Desktop,Working Professional,35,Male,Tier 1,16,Completed,95.6,,,2022-12-15,51,15,4,11.7,3.6,7,True,True,768694.0,Tier 2
LRN-10882,2022-05-04,2022-05,Digital Marketing,Monthly,2999,Credit Card,Social Media,Mobile,Student,34,Male,Tier 2,16,Active,62.5,,,2022-07-13,25,9,3,3.0,2.3,8,False,False,,
LRN-10883,2022-07-17,2022-07,Web Development,Monthly,2999,Net Banking,Paid Ads,Mobile,Student,32,Male,Tier 1,20,Active,60.0,,,2022-10-09,18,7,1,3.4,3.2,8,False,False,,
LRN-10884,2022-11-20,2022-11,Data Science & Analytics,Monthly,2999,Net Banking,Email Campaign,Desktop,Freelancer,22,Other,Tier 1,24,Completed,95.4,,,2023-05-07,62,24,9,7.8,6.0,10,True,True,947176.0,Tier 1
LRN-10885,2022-05-03,2022-05,Data Science & Analytics,Monthly,2999,Credit Card,Paid Ads,Desktop,Working Professional,19,Female,Tier 1,24,Dropped,100.0,24.0,Lack of time,2022-10-18,33,9,2,3.0,1.3,3,False,False,,
LRN-10886,2023-07-03,2023-07,Web Development,Annual,24999,UPI,Paid Ads,Mobile,Working Professional,36,Other,Tier 1,20,Dropped,15.0,3.0,Financial reasons,2023-07-24,3,1,3,3.9,1.5,1,False,False,,
LRN-10887,2023-12-08,2023-12,Web Development,Annual,24999,UPI,Paid Ads,Desktop,Student,21,Male,Tier 1,20,Completed,96.8,,,2024-04-26,67,20,10,7.8,4.0,10,True,False,,
LRN-10888,2022-07-09,2022-07,Web Development,Annual,24999,Net Banking,Social Media,Mobile,Job Seeker,26,Female,Tier 3,20,Completed,97.6,,,2022-11-26,62,18,12,9.5,5.7,10,True,True,924571.0,Tier 2
LRN-10889,2022-07-16,2022-07,Digital Marketing,Annual,24999,UPI,Social Media,Tablet,Working Professional,26,Female,Tier 3,16,Dropped,31.2,5.0,Poor mentor support,2022-08-20,5,1,1,2.9,1.3,1,False,False,,
LRN-10890,2022-08-10,2022-08,UI/UX Design,Annual,24999,Net Banking,Paid Ads,Mobile,Working Professional,29,Female,Tier 1,18,Active,33.3,,,2022-09-21,11,3,6,8.8,4.1,8,False,False,,
LRN-10891,2023-05-11,2023-05,Digital Marketing,Annual,24999,Net Banking,Organic Search,Mobile,Working Professional,19,Other,Tier 3,16,Completed,96.2,,,2023-08-31,42,12,11,12.2,6.3,7,True,True,1070034.0,Tier 1
LRN-10892,2022-10-11,2022-10,Digital Marketing,Annual,24999,Debit Card,Referral,Mobile,Freelancer,24,Other,Tier 1,16,Dropped,18.8,3.0,Content too difficult,2022-11-01,3,1,0,3.6,3.0,1,False,False,,
LRN-10893,2023-08-27,2023-08,Web Development,Monthly,2999,Net Banking,Paid Ads,Tablet,Working Professional,20,Male,Tier 1,20,Completed,99.1,,,2024-01-14,79,16,5,8.6,4.5,8,True,False,,
LRN-10894,2023-06-22,2023-06,Digital Marketing,Annual,24999,Net Banking,Social Media,Desktop,Working Professional,33,Female,Tier 1,16,Dropped,6.2,1.0,Got a job / no longer needed,2023-06-29,3,0,1,2.6,1.9,3,False,False,,
LRN-10895,2023-09-04,2023-09,Digital Marketing,Quarterly,7999,UPI,Referral,Desktop,Student,31,Female,Tier 3,16,Completed,99.8,,,2023-12-25,64,12,7,11.5,5.2,7,True,True,482179.0,Startup
LRN-10896,2022-10-17,2022-10,Web Development,Monthly,2999,Net Banking,Organic Search,Mobile,Working Professional,22,Male,Tier 3,20,Completed,98.1,,,2023-03-06,78,17,12,8.9,5.8,8,True,False,,
LRN-10897,2022-04-13,2022-04,Digital Marketing,Monthly,2999,Net Banking,Social Media,Mobile,Working Professional,34,Other,Tier 3,16,Completed,95.1,,,2022-08-03,58,15,12,6.5,5.1,10,True,True,396230.0,Tier 3
LRN-10898,2022-07-18,2022-07,Web Development,Annual,24999,Net Banking,Referral,Mobile,Job Seeker,25,Other,Tier 1,20,Dropped,10.0,2.0,Technical issues,2022-08-01,3,0,0,0.5,1.7,4,False,False,,
LRN-10899,2022-10-31,2022-10,Web Development,Monthly,2999,Credit Card,Organic Search,Desktop,Freelancer,21,Female,Tier 1,20,Completed,96.3,,,2023-03-20,78,19,6,8.3,4.9,9,True,True,414118.0,Tier 3
LRN-10900,2022-08-21,2022-08,Web Development,Monthly,2999,UPI,Social Media,Desktop,Student,20,Other,Tier 1,20,Active,70.0,,,2022-11-27,42,5,3,4.7,4.2,8,False,False,,
LRN-10901,2023-01-05,2023-01,UI/UX Design,Quarterly,7999,UPI,Organic Search,Desktop,Student,31,Female,Tier 1,18,Dropped,27.8,5.0,Lack of time,2023-02-09,5,2,2,4.8,2.8,4,False,False,,
LRN-10902,2022-07-03,2022-07,Digital Marketing,Quarterly,7999,Debit Card,Social Media,Desktop,Student,24,Other,Tier 2,16,Dropped,12.5,2.0,Got a job / no longer needed,2022-07-17,1,0,1,2.4,2.5,2,False,False,,
LRN-10903,2022-11-06,2022-11,Data Science & Analytics,Annual,24999,UPI,Social Media,Mobile,Student,27,Female,Tier 3,24,Dropped,33.3,8.0,Content too difficult,2023-01-01,1,3,0,0.9,1.4,2,False,False,,
LRN-10904,2022-01-15,2022-01,Web Development,Quarterly,7999,Credit Card,Organic Search,Mobile,Job Seeker,22,Other,Tier 2,20,Dropped,5.0,1.0,Lost interest,2022-01-22,1,1,0,3.6,1.9,4,False,False,,
LRN-10905,2023-12-27,2023-12,Data Science & Analytics,Quarterly,7999,Debit Card,Organic Search,Mobile,Working Professional,21,Other,Tier 2,24,Completed,98.7,,,2024-06-12,90,20,5,9.1,5.1,7,True,False,,
LRN-10906,2023-07-01,2023-07,Digital Marketing,Annual,24999,Debit Card,Social Media,Desktop,Working Professional,25,Male,Tier 2,16,Completed,99.7,,,2023-10-21,56,16,11,13.2,5.9,9,True,True,676098.0,Startup
LRN-10907,2022-05-10,2022-05,Data Science & Analytics,Annual,24999,UPI,Organic Search,Desktop,Student,20,Male,Tier 2,24,Dropped,20.8,5.0,Technical issues,2022-06-14,4,0,1,0.8,0.7,3,False,False,,
LRN-10908,2022-10-08,2022-10,UI/UX Design,Annual,24999,UPI,Paid Ads,Tablet,Job Seeker,22,Male,Tier 1,18,Dropped,16.7,3.0,Financial reasons,2022-10-29,6,0,0,3.5,2.3,1,False,False,,
LRN-10909,2022-02-16,2022-02,Web Development,Monthly,2999,UPI,Email Campaign,Mobile,Freelancer,23,Male,Tier 3,20,Completed,97.2,,,2022-07-06,61,17,5,7.9,5.7,7,True,False,,
LRN-10910,2022-02-25,2022-02,Web Development,Quarterly,7999,Debit Card,Social Media,Mobile,Student,25,Male,Tier 2,20,Dropped,15.0,3.0,Poor mentor support,2022-03-18,5,0,3,2.6,1.4,5,False,False,,
LRN-10911,2023-07-21,2023-07,Data Science & Analytics,Quarterly,7999,UPI,Organic Search,Mobile,Student,24,Other,Tier 1,24,Dropped,54.2,13.0,Technical issues,2023-10-20,3,3,2,2.2,2.0,2,False,False,,
LRN-10912,2022-10-27,2022-10,Web Development,Monthly,2999,Credit Card,Social Media,Desktop,Freelancer,27,Male,Tier 2,20,Completed,95.8,,,2023-03-16,52,17,5,9.4,3.5,7,True,True,934245.0,Startup
LRN-10913,2023-12-16,2023-12,UI/UX Design,Annual,24999,Debit Card,Social Media,Desktop,Job Seeker,31,Male,Tier 2,18,Dropped,5.6,1.0,Financial reasons,2023-12-23,2,1,2,0.8,2.0,3,False,False,,
LRN-10914,2022-05-10,2022-05,Digital Marketing,Quarterly,7999,Debit Card,Email Campaign,Mobile,Student,28,Other,Tier 2,16,Dropped,25.0,4.0,Lost interest,2022-06-07,1,1,3,1.3,1.0,2,False,False,,
LRN-10915,2023-10-16,2023-10,UI/UX Design,Monthly,2999,Credit Card,Organic Search,Tablet,Student,32,Other,Tier 1,18,Dropped,16.7,3.0,Technical issues,2023-11-06,5,1,2,3.5,0.8,5,False,False,,
LRN-10916,2023-05-18,2023-05,Data Science & Analytics,Quarterly,7999,Debit Card,Email Campaign,Desktop,Working Professional,22,Other,Tier 2,24,Completed,98.2,,,2023-11-02,79,24,5,11.3,5.2,10,True,True,560777.0,Tier 3
LRN-10917,2022-04-16,2022-04,Web Development,Annual,24999,Net Banking,Email Campaign,Tablet,Student,30,Other,Tier 1,20,Completed,96.1,,,2022-09-03,58,17,4,12.5,4.2,7,True,False,,
LRN-10918,2022-01-13,2022-01,Digital Marketing,Annual,24999,Debit Card,Social Media,Mobile,Freelancer,30,Female,Tier 2,16,Completed,98.4,,,2022-05-05,61,14,11,8.6,4.9,9,True,False,,
LRN-10919,2023-08-11,2023-08,Digital Marketing,Annual,24999,Net Banking,Email Campaign,Mobile,Working Professional,27,Female,Tier 1,16,Dropped,50.0,8.0,Got a job / no longer needed,2023-10-06,3,3,1,4.6,0.8,2,False,False,,
LRN-10920,2022-10-19,2022-10,Digital Marketing,Monthly,2999,Credit Card,Social Media,Tablet,Working Professional,38,Female,Tier 2,16,Dropped,6.2,1.0,Got a job / no longer needed,2022-10-26,3,0,2,4.0,1.4,4,False,False,,
LRN-10921,2023-04-26,2023-04,UI/UX Design,Monthly,2999,Debit Card,Organic Search,Desktop,Student,33,Female,Tier 1,18,Completed,98.6,,,2023-08-30,48,16,6,9.1,6.3,9,True,True,1050131.0,Startup
LRN-10922,2023-05-06,2023-05,Web Development,Monthly,2999,UPI,Email Campaign,Desktop,Working Professional,29,Female,Tier 1,20,Dropped,20.0,4.0,Got a job / no longer needed,2023-06-03,4,2,3,1.5,2.9,1,False,False,,
LRN-10923,2023-03-28,2023-03,Data Science & Analytics,Quarterly,7999,Credit Card,Social Media,Mobile,Working Professional,24,Male,Tier 3,24,Completed,98.6,,,2023-09-12,88,19,12,8.2,4.0,9,True,False,,
LRN-10924,2022-12-15,2022-12,Digital Marketing,Quarterly,7999,UPI,Social Media,Tablet,Freelancer,27,Female,Tier 3,16,Dropped,37.5,6.0,Lack of time,2023-01-26,2,3,1,3.4,0.9,1,False,False,,
LRN-10925,2022-07-08,2022-07,UI/UX Design,Quarterly,7999,UPI,Organic Search,Mobile,Working Professional,37,Female,Tier 1,18,Completed,95.9,,,2022-11-11,59,14,5,8.2,3.7,7,True,False,,
LRN-10926,2022-02-22,2022-02,Digital Marketing,Annual,24999,Debit Card,Email Campaign,Mobile,Job Seeker,30,Female,Tier 2,16,Completed,95.2,,,2022-06-14,40,13,11,12.9,4.0,8,True,True,545358.0,Tier 2
LRN-10927,2022-09-16,2022-09,Web Development,Monthly,2999,Credit Card,Referral,Mobile,Working Professional,22,Male,Tier 2,20,Dropped,30.0,6.0,Lack of time,2022-10-28,8,1,0,1.4,1.0,5,False,False,,
LRN-10928,2023-05-05,2023-05,Digital Marketing,Monthly,2999,UPI,Social Media,Mobile,Job Seeker,19,Other,Tier 2,16,Completed,98.2,,,2023-08-25,55,13,9,7.0,4.6,9,True,False,,
LRN-10929,2022-04-27,2022-04,Web Development,Annual,24999,UPI,Organic Search,Desktop,Freelancer,33,Male,Tier 2,20,Completed,97.6,,,2022-09-14,69,17,4,8.3,6.1,8,True,False,,
LRN-10930,2022-03-08,2022-03,Web Development,Monthly,2999,Debit Card,Social Media,Mobile,Job Seeker,34,Female,Tier 1,20,Completed,99.9,,,2022-07-26,51,20,6,9.1,5.0,7,True,False,,
LRN-10931,2023-02-15,2023-02,Web Development,Annual,24999,UPI,Social Media,Mobile,Working Professional,23,Female,Tier 1,20,Completed,99.8,,,2023-07-05,67,17,12,11.4,5.4,8,True,False,,
LRN-10932,2023-05-19,2023-05,UI/UX Design,Quarterly,7999,Debit Card,Email Campaign,Desktop,Working Professional,27,Female,Tier 2,18,Completed,98.8,,,2023-09-22,49,15,7,13.8,6.4,8,True,True,519225.0,Startup
LRN-10933,2022-03-17,2022-03,Data Science & Analytics,Quarterly,7999,Net Banking,Social Media,Mobile,Working Professional,37,Male,Tier 2,24,Dropped,33.3,8.0,Poor mentor support,2022-05-12,6,1,2,2.3,1.4,5,False,False,,
LRN-10934,2023-08-14,2023-08,Digital Marketing,Monthly,2999,Credit Card,Email Campaign,Mobile,Job Seeker,34,Male,Tier 1,16,Dropped,25.0,4.0,Lost interest,2023-09-11,7,2,3,1.7,2.6,1,False,False,,
LRN-10935,2023-10-07,2023-10,UI/UX Design,Quarterly,7999,UPI,Paid Ads,Tablet,Freelancer,36,Female,Tier 1,18,Active,16.7,,,2023-10-28,5,2,2,5.8,2.2,7,False,False,,
LRN-10936,2023-12-04,2023-12,UI/UX Design,Monthly,2999,Debit Card,Referral,Mobile,Working Professional,27,Female,Tier 1,18,Completed,97.8,,,2024-04-08,70,15,5,8.9,4.8,9,True,True,943731.0,Tier 3
LRN-10937,2022-02-24,2022-02,Digital Marketing,Monthly,2999,Net Banking,Organic Search,Tablet,Student,31,Other,Tier 3,16,Completed,97.3,,,2022-06-16,55,14,6,6.5,5.9,8,True,True,526923.0,Tier 2
LRN-10938,2022-06-05,2022-06,Web Development,Quarterly,7999,Credit Card,Referral,Desktop,Student,21,Male,Tier 1,20,Active,95.0,,,2022-10-16,35,13,5,5.8,3.9,8,False,False,,
LRN-10939,2022-06-02,2022-06,UI/UX Design,Monthly,2999,Debit Card,Organic Search,Mobile,Working Professional,34,Male,Tier 1,18,Dropped,44.4,8.0,Content too difficult,2022-07-28,15,3,0,2.6,1.3,5,False,False,,
LRN-10940,2023-07-31,2023-07,UI/UX Design,Quarterly,7999,Debit Card,Social Media,Desktop,Job Seeker,37,Other,Tier 2,18,Completed,98.0,,,2023-12-04,65,17,9,8.5,3.6,9,True,True,480746.0,Tier 1
LRN-10941,2022-11-08,2022-11,Web Development,Monthly,2999,Credit Card,Social Media,Mobile,Working Professional,31,Female,Tier 3,20,Dropped,20.0,4.0,Lost interest,2022-12-06,8,0,0,0.5,1.6,5,False,False,,
LRN-10942,2022-03-29,2022-03,UI/UX Design,Monthly,2999,Net Banking,Social Media,Desktop,Working Professional,28,Other,Tier 1,18,Completed,96.5,,,2022-08-02,47,17,7,9.1,4.5,7,True,True,696686.0,Tier 1
LRN-10943,2022-09-12,2022-09,UI/UX Design,Monthly,2999,Net Banking,Referral,Mobile,Student,31,Female,Tier 2,18,Dropped,94.4,17.0,Got a job / no longer needed,2023-01-09,6,1,2,1.1,2.2,2,False,False,,
LRN-10944,2022-05-02,2022-05,Digital Marketing,Monthly,2999,Net Banking,Referral,Desktop,Student,30,Male,Tier 1,16,Completed,97.1,,,2022-08-22,46,15,8,7.9,3.7,9,True,True,899999.0,Tier 3
LRN-10945,2023-07-26,2023-07,Digital Marketing,Quarterly,7999,Net Banking,Email Campaign,Mobile,Working Professional,28,Female,Tier 2,16,Dropped,87.5,14.0,Lost interest,2023-11-01,24,3,2,3.7,2.5,3,False,False,,
LRN-10946,2023-03-03,2023-03,Data Science & Analytics,Monthly,2999,UPI,Paid Ads,Mobile,Freelancer,27,Female,Tier 2,24,Completed,97.9,,,2023-08-18,77,22,8,6.1,5.8,8,True,True,400063.0,Tier 3
LRN-10947,2023-09-13,2023-09,UI/UX Design,Monthly,2999,Debit Card,Paid Ads,Mobile,Working Professional,36,Other,Tier 2,18,Completed,99.3,,,2024-01-17,53,14,7,7.3,6.4,10,True,True,1074851.0,Tier 2
